fecha,cliente_ref,sku,unidades,kilos,valor,canal_fuente,regional_fuente,responsable,fuente,comentario,archivo,cliente_id,cliente,metodo_cliente,score_cliente,canal,regional,sku_valido,descripcion_producto,peso_kg,unidad,variedad,subcategoria,categoria,tipo_producto,marca,origen,duplicado_exacto
2025-05-19,C016,900102,43,3.44,322950,GS,SANTANDERES,Juan Sebastián León,ERP_COMERCIAL_Q2_Q3,promo,Sell_in_2.csv,C016,Canasta Familiar,id_directo,100.0,Grandes Superficies,Santanderes,True,PEPPERONI TAJADO CASA IBERIA 80G,0.08,UND,PEPPERONI,CHARCUTERIA,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,False
2025-05-19,C003,300101,56,12.88,387000,GS,Caribe,Nicolás Pardo,ERP_COMERCIAL_Q2_Q3,,Sell_in_2.csv,C003,MaxiCompra Caribe,id_directo,100.0,Grandes Superficies,Caribe,True,JAMON DE CERDO FINAS LONCHAS SIERRA CARNES 230G,0.23,UND,JAMON CERDO,LONCHAS,CARNES FRIAS,regular,SIERRA CARNES,NACIONAL,False
2025-05-19,C017,900101,3,0.24,23650,Ecommerce,CENTRO,Laura Mejía,ERP_COMERCIAL_Q2_Q3,,Sell_in_2.csv,C017,RapiExpress,id_directo,100.0,E-commerce,Centro,True,SALAMI TAJADO CASA IBERIA 80G,0.08,UND,SALAMI,CHARCUTERIA,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,False
2025-05-19,C016,300101,52,11.96,347620,Grandes superficies,Santanderes,Juan Sebastián León,ERP_COMERCIAL_Q2_Q3,,Sell_in_2.csv,C016,Canasta Familiar,id_directo,100.0,Grandes Superficies,Santanderes,True,JAMON DE CERDO FINAS LONCHAS SIERRA CARNES 230G,0.23,UND,JAMON CERDO,LONCHAS,CARNES FRIAS,regular,SIERRA CARNES,NACIONAL,False
2025-05-19,C016,110102,32,4.8,351580,Grandes superficies,SANTANDERES,Juan Sebastián León,ERP_COMERCIAL_Q2_Q3,,Sell_in_2.csv,C016,Canasta Familiar,id_directo,100.0,Grandes Superficies,Santanderes,True,HOLANDES TAJADO LOMA DORADA 150G,0.15,UND,HOLANDES,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-05-19,C002,110110,21,7.56,526380,GS,,Sara Vélez,ERP_COMERCIAL_Q2_Q3,,Sell_in_2.csv,C002,SuperAhorro,id_directo,100.0,Grandes Superficies,Antioquia,True,MIX QUESOS PREMIUM MONTE AZUL 360G,0.36,UND,MIXTO QUESOS,MEZCLAS PREMIUM,QUESOS MADURADOS,regular,MONTE AZUL,IMPORTADO,False
2025-05-19,C002,110102,45,6.75,498620,Grandes Superficies,ANTIOQUIA,Sara Vélez,ERP_COMERCIAL_Q2_Q3,,Sell_in_2.csv,C002,SuperAhorro,id_directo,100.0,Grandes Superficies,Antioquia,True,HOLANDES TAJADO LOMA DORADA 150G,0.15,UND,HOLANDES,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-05-19,C003,110101,43,6.45,468530,Grandes Superficies,CARIBE,Nicolás Pardo,ERP_COMERCIAL_Q2_Q3,promo,Sell_in_2.csv,C003,MaxiCompra Caribe,id_directo,100.0,Grandes Superficies,Caribe,True,GOUDA AHUMADO TAJADO LOMA DORADA 150G,0.15,UND,GOUDA AHUMADO,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-05-19,C003,110110,25,9.0,630610,Grandes Superficies,CARIBE,Nicolás Pardo,ERP_COMERCIAL_Q2_Q3,,Sell_in_2.csv,C003,MaxiCompra Caribe,id_directo,100.0,Grandes Superficies,Caribe,True,MIX QUESOS PREMIUM MONTE AZUL 360G,0.36,UND,MIXTO QUESOS,MEZCLAS PREMIUM,QUESOS MADURADOS,regular,MONTE AZUL,IMPORTADO,False
2025-05-19,C014,110104,54,8.1,605490,GS,OCCIDENTE,María Paz Torres,ERP_COMERCIAL_Q2_Q3,,Sell_in_2.csv,C014,Plaza Hogar,id_directo,100.0,Grandes Superficies,Occidente,True,COLBY JACK TAJADO LOMA DORADA 150G,0.15,UND,COLBY JACK,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-05-19,C001,110112,154,15.4,803990,Grandes superficies,CENTRO,Daniel Rojas,ERP_COMERCIAL_Q2_Q3,,Sell_in_2.csv,C001,HiperMax Nacional,id_directo,100.0,Grandes Superficies,Centro,True,PARMESANO RALLADO ORO LECHE 100G,0.1,UND,TIPO PARMESANO,RALLADOS,QUESO PARMESANO,regular,ORO LECHE,MAQUILA,False
2025-05-19,C014,900101,49,3.92,377810,GS,Occidente,María Paz Torres,ERP_COMERCIAL_Q2_Q3,,Sell_in_2.csv,C014,Plaza Hogar,id_directo,100.0,Grandes Superficies,Occidente,True,SALAMI TAJADO CASA IBERIA 80G,0.08,UND,SALAMI,CHARCUTERIA,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,False
2025-05-19,C017,900103,2,0.16,16610,Ecommerce,Centro,Laura Mejía,ERP_COMERCIAL_Q2_Q3,ajuste manual,Sell_in_2.csv,C017,RapiExpress,id_directo,100.0,E-commerce,Centro,True,JAMON SERRANO TAJADO CASA IBERIA 80G,0.08,UND,JAMON SERRANO,CHARCUTERIA,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,False
2025-05-19,C014,110102,40,6.0,437310,Grandes Superficies,Occidente,María Paz Torres,ERP_COMERCIAL_Q2_Q3,,Sell_in_2.csv,C014,Plaza Hogar,id_directo,100.0,Grandes Superficies,Occidente,True,HOLANDES TAJADO LOMA DORADA 150G,0.15,UND,HOLANDES,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-05-19,C014,300102,59,13.57,419560,Grandes Superficies,OCCIDENTE,María Paz Torres,ERP_COMERCIAL_Q2_Q3,pedido regular,Sell_in_2.csv,C014,Plaza Hogar,id_directo,100.0,Grandes Superficies,Occidente,True,JAMON DE PAVO FINAS LONCHAS SIERRA CARNES 230G,0.23,UND,JAMON PAVO,LONCHAS,CARNES FRIAS,regular,SIERRA CARNES,NACIONAL,False
2025-05-20,C005,120103,119,23.8,878970,Hard Discount,ANTIOQUIA,Sara Vélez,ERP_COMERCIAL_Q2_Q3,promo,Sell_in_2.csv,C005,PrecioListo,id_directo,100.0,Hard Discount,Antioquia,True,QUESO CREMA CAMPOCLARO 200G,0.2,UND,CREMAS,UNTABLES,QUESOS FRESCOS,regular,CAMPOCLARO,NACIONAL,False
2025-05-20,C004,130104,177,26.55,756310,Discounters,CENTRO,Daniel Rojas,ERP_COMERCIAL_Q2_Q3,,Sell_in_2.csv,C004,Descuento Ya,id_directo,100.0,Hard Discount,Centro,True,PIZZA MIX RALLADO DELILAT 150G,0.15,UND,MIXTO QUESOS,RALLADOS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-05-20,C018,130103,143,41.184,856950,Hard Discount,Occidente,María Paz Torres,ERP_COMERCIAL_Q2_Q3,,Sell_in_2.csv,C018,Cadena Uno,id_directo,100.0,Hard Discount,Occidente,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-05-20,C005,120104,106,21.2,607670,Hard Discount,ANTIOQUIA,Sara Vélez,ERP_COMERCIAL_Q2_Q3,,Sell_in_2.csv,C005,PrecioListo,id_directo,100.0,Hard Discount,Antioquia,True,MOZZARELLA LIGHT CAMPOCLARO 200G,0.2,UND,MOZZARELLA,QUESOS TAJADOS,QUESOS FRESCOS,regular,CAMPOCLARO,NACIONAL,False
2025-05-20,C004,900102,100,8.0,713870,Hard Discount,CENTRO,Daniel Rojas,ERP_COMERCIAL_Q2_Q3,,Sell_in_2.csv,C004,Descuento Ya,id_directo,100.0,Hard Discount,Centro,True,PEPPERONI TAJADO CASA IBERIA 80G,0.08,UND,PEPPERONI,CHARCUTERIA,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,False
2025-05-20,C018,120103,98,19.6,705200,Discounters,Occidente,María Paz Torres,ERP_COMERCIAL_Q2_Q3,pedido regular,Sell_in_2.csv,C018,Cadena Uno,id_directo,100.0,Hard Discount,Occidente,True,QUESO CREMA CAMPOCLARO 200G,0.2,UND,CREMAS,UNTABLES,QUESOS FRESCOS,regular,CAMPOCLARO,NACIONAL,False
2025-05-20,C005,110113,62,15.5,705050,Hard discount,Antioquia,Sara Vélez,ERP_COMERCIAL_Q2_Q3,,Sell_in_2.csv,C005,PrecioListo,id_directo,100.0,Hard Discount,Antioquia,True,PARMESANO RALLADO ORO LECHE 250G,0.25,UND,TIPO PARMESANO,RALLADOS,QUESO PARMESANO,regular,ORO LECHE,MAQUILA,False
2025-05-20,C004,130103,264,76.032,1590380,Hard Discount,Centro,Laura Mejía,ERP_COMERCIAL_Q2_Q3,,Sell_in_2.csv,C004,Descuento Ya,id_directo,100.0,Hard Discount,Centro,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-05-20,C006,110113,57,14.25,650440,Discounters,Caribe,Nicolás Pardo,ERP_COMERCIAL_Q2_Q3,,Sell_in_2.csv,C006,PuntoMenos Caribe,id_directo,100.0,Hard Discount,Caribe,True,PARMESANO RALLADO ORO LECHE 250G,0.25,UND,TIPO PARMESANO,RALLADOS,QUESO PARMESANO,regular,ORO LECHE,MAQUILA,False
2025-05-20,C006,300102,50,11.5,339740,Hard discount,CARIBE,Nicolás Pardo,ERP_COMERCIAL_Q2_Q3,promo,Sell_in_2.csv,C006,PuntoMenos Caribe,id_directo,100.0,Hard Discount,Caribe,True,JAMON DE PAVO FINAS LONCHAS SIERRA CARNES 230G,0.23,UND,JAMON PAVO,LONCHAS,CARNES FRIAS,regular,SIERRA CARNES,NACIONAL,False
2025-05-20,C018,120104,72,14.4,416890,Hard discount,OCCIDENTE,María Paz Torres,ERP_COMERCIAL_Q2_Q3,,Sell_in_2.csv,C018,Cadena Uno,id_directo,100.0,Hard Discount,Occidente,True,MOZZARELLA LIGHT CAMPOCLARO 200G,0.2,UND,MOZZARELLA,QUESOS TAJADOS,QUESOS FRESCOS,regular,CAMPOCLARO,NACIONAL,False
2025-05-20,C005,900102,66,5.28,472570,Discounters,Antioquia,Sara Vélez,ERP_COMERCIAL_Q2_Q3,,Sell_in_2.csv,C005,PrecioListo,id_directo,100.0,Hard Discount,Antioquia,True,PEPPERONI TAJADO CASA IBERIA 80G,0.08,UND,PEPPERONI,CHARCUTERIA,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,False
2025-05-20,C018,120101,146,36.5,1071520,Hard discount,Occidente,María Paz Torres,ERP_COMERCIAL_Q2_Q3,,Sell_in_2.csv,C018,Cadena Uno,id_directo,100.0,Hard Discount,Occidente,True,MOZZARELLA TAJADA CAMPOCLARO 250G,0.25,UND,MOZZARELLA,QUESOS TAJADOS,QUESOS FRESCOS,regular,CAMPOCLARO,NACIONAL,False
2025-05-20,C006,130104,114,17.1,497800,Discounters,CARIBE,Nicolás Pardo,ERP_COMERCIAL_Q2_Q3,promo,Sell_in_2.csv,C006,PuntoMenos Caribe,id_directo,100.0,Hard Discount,Caribe,True,PIZZA MIX RALLADO DELILAT 150G,0.15,UND,MIXTO QUESOS,RALLADOS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-05-20,C006,130103,121,34.848,717580,Discounters,CARIBE,Nicolás Pardo,ERP_COMERCIAL_Q2_Q3,,Sell_in_2.csv,C006,PuntoMenos Caribe,id_directo,100.0,Hard Discount,Caribe,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-05-20,C018,110112,89,8.9,449320,Discounters,Occidente,María Paz Torres,ERP_COMERCIAL_Q2_Q3,ajuste manual,Sell_in_2.csv,C018,Cadena Uno,id_directo,100.0,Hard Discount,Occidente,True,PARMESANO RALLADO ORO LECHE 100G,0.1,UND,TIPO PARMESANO,RALLADOS,QUESO PARMESANO,regular,ORO LECHE,MAQUILA,False
2025-05-20,C005,300102,78,17.94,541150,Discounters,Antioquia,Sara Vélez,ERP_COMERCIAL_Q2_Q3,,Sell_in_2.csv,C005,PrecioListo,id_directo,100.0,Hard Discount,Antioquia,True,JAMON DE PAVO FINAS LONCHAS SIERRA CARNES 230G,0.23,UND,JAMON PAVO,LONCHAS,CARNES FRIAS,regular,SIERRA CARNES,NACIONAL,False
2025-05-20,C006,120104,63,12.6,372630,Hard discount,CARIBE,Nicolás Pardo,ERP_COMERCIAL_Q2_Q3,,Sell_in_2.csv,C006,PuntoMenos Caribe,id_directo,100.0,Hard Discount,Caribe,True,MOZZARELLA LIGHT CAMPOCLARO 200G,0.2,UND,MOZZARELLA,QUESOS TAJADOS,QUESOS FRESCOS,regular,CAMPOCLARO,NACIONAL,False
2025-05-20,C005,110112,143,14.3,711660,Discounters,Antioquia,Sara Vélez,ERP_COMERCIAL_Q2_Q3,,Sell_in_2.csv,C005,PrecioListo,id_directo,100.0,Hard Discount,Antioquia,True,PARMESANO RALLADO ORO LECHE 100G,0.1,UND,TIPO PARMESANO,RALLADOS,QUESO PARMESANO,regular,ORO LECHE,MAQUILA,False
2025-05-20,C006,110112,99,9.9,493770,Hard Discount,Caribe,Nicolás Pardo,ERP_COMERCIAL_Q2_Q3,,Sell_in_2.csv,C006,PuntoMenos Caribe,id_directo,100.0,Hard Discount,Caribe,True,PARMESANO RALLADO ORO LECHE 100G,0.1,UND,TIPO PARMESANO,RALLADOS,QUESO PARMESANO,regular,ORO LECHE,MAQUILA,False
2025-05-21,C017,120101,6,1.5,45660,Ecommerce,CENTRO,Laura Mejía,ERP_COMERCIAL_Q2_Q3,,Sell_in_2.csv,C017,RapiExpress,id_directo,100.0,E-commerce,Centro,True,MOZZARELLA TAJADA CAMPOCLARO 250G,0.25,UND,MOZZARELLA,QUESOS TAJADOS,QUESOS FRESCOS,regular,CAMPOCLARO,NACIONAL,False
2025-05-21,C012,900102,17,1.36,127050,Tiendas Especial.,Centro,Daniel Rojas,ERP_COMERCIAL_Q2_Q3,ajuste manual,Sell_in_2.csv,C012,Delimarket Gourmet,id_directo,100.0,Tiendas Especializadas,Centro,True,PEPPERONI TAJADO CASA IBERIA 80G,0.08,UND,PEPPERONI,CHARCUTERIA,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,False
2025-05-21,C015,120103,15,3.0,113990,Tradicional,Caribe,Nicolás Pardo,ERP_COMERCIAL_Q2_Q3,ajuste manual,Sell_in_2.csv,C015,Abarrotes Norte,id_directo,100.0,Tradicional Modernizado,Caribe,True,QUESO CREMA CAMPOCLARO 200G,0.2,UND,CREMAS,UNTABLES,QUESOS FRESCOS,regular,CAMPOCLARO,NACIONAL,False
2025-05-21,C012,900101,20,1.6,157270,Especializadas,CENTRO,Laura Mejía,ERP_COMERCIAL_Q2_Q3,pedido regular,Sell_in_2.csv,C012,Delimarket Gourmet,id_directo,100.0,Tiendas Especializadas,Centro,True,SALAMI TAJADO CASA IBERIA 80G,0.08,UND,SALAMI,CHARCUTERIA,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,False
2025-05-21,C012,110109,11,1.65,132910,Tiendas Especial.,CENTRO,Laura Mejía,ERP_COMERCIAL_Q2_Q3,,Sell_in_2.csv,C012,Delimarket Gourmet,id_directo,100.0,Tiendas Especializadas,Centro,True,IBERICO CUÑA MONTE AZUL 150G,0.15,UND,IBERICO,CUÑAS PREMIUM,QUESOS MADURADOS,regular,MONTE AZUL,IMPORTADO,False
2025-05-21,C012,900103,28,2.24,238670,Tiendas Especializadas,Centro,Laura Mejía,ERP_COMERCIAL_Q2_Q3,pedido regular,Sell_in_2.csv,C012,Delimarket Gourmet,id_directo,100.0,Tiendas Especializadas,Centro,True,JAMON SERRANO TAJADO CASA IBERIA 80G,0.08,UND,JAMON SERRANO,CHARCUTERIA,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,False
2025-05-21,C012,110114,17,4.25,325640,Tiendas Especial.,Centro,Daniel Rojas,ERP_COMERCIAL_Q2_Q3,promo,Sell_in_2.csv,C012,Delimarket Gourmet,id_directo,100.0,Tiendas Especializadas,Centro,True,GOUDA NATURAL CUÑA LOMA DORADA 250G,0.25,UND,GOUDA NATURAL,CUÑAS,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-05-21,C013,110110,6,2.16,160640,Especializadas,OCCIDENTE,María Paz Torres,ERP_COMERCIAL_Q2_Q3,,Sell_in_2.csv,C013,La Mesa Premium,id_directo,100.0,Tiendas Especializadas,Occidente,True,MIX QUESOS PREMIUM MONTE AZUL 360G,0.36,UND,MIXTO QUESOS,MEZCLAS PREMIUM,QUESOS MADURADOS,regular,MONTE AZUL,IMPORTADO,False
2025-05-21,C017,130101,3,0.45,13380,Quick commerce,Centro,Laura Mejía,ERP_COMERCIAL_Q2_Q3,,Sell_in_2.csv,C017,RapiExpress,id_directo,100.0,E-commerce,Centro,True,CHEDDAR ESTILO AMERICANO DELILAT 150G,0.15,UND,CHEDDAR ANALOGO,LONCHAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-05-21,C015,300102,11,2.53,79560,Tradicional Modernizado,Caribe,Nicolás Pardo,ERP_COMERCIAL_Q2_Q3,,Sell_in_2.csv,C015,Abarrotes Norte,id_directo,100.0,Tradicional Modernizado,Caribe,True,JAMON DE PAVO FINAS LONCHAS SIERRA CARNES 230G,0.23,UND,JAMON PAVO,LONCHAS,CARNES FRIAS,regular,SIERRA CARNES,NACIONAL,False
2025-05-21,C015,110113,10,2.5,119440,Tradicional Modernizado,Caribe,Nicolás Pardo,ERP_COMERCIAL_Q2_Q3,pedido regular,Sell_in_2.csv,C015,Abarrotes Norte,id_directo,100.0,Tradicional Modernizado,Caribe,True,PARMESANO RALLADO ORO LECHE 250G,0.25,UND,TIPO PARMESANO,RALLADOS,QUESO PARMESANO,regular,ORO LECHE,MAQUILA,False
2025-05-21,C013,110105,9,1.35,101600,Especializadas,OCCIDENTE,María Paz Torres,ERP_COMERCIAL_Q2_Q3,,Sell_in_2.csv,C013,La Mesa Premium,id_directo,100.0,Tiendas Especializadas,Occidente,True,PROVOLONE TAJADO LOMA DORADA 150G,0.15,UND,PROVOLONE,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-05-21,C013,110106,10,1.25,100580,Tiendas Especial.,Occidente,María Paz Torres,ERP_COMERCIAL_Q2_Q3,,Sell_in_2.csv,C013,La Mesa Premium,id_directo,100.0,Tiendas Especializadas,Occidente,True,BRIE CUÑA MONTE AZUL 125G,0.125,UND,BRIE,QUESOS BLANDOS,QUESOS MADURADOS,regular,MONTE AZUL,IMPORTADO,False
2025-05-21,C012,110102,22,3.3,244740,Especializadas,Centro,Daniel Rojas,ERP_COMERCIAL_Q2_Q3,pedido regular,Sell_in_2.csv,C012,Delimarket Gourmet,id_directo,100.0,Tiendas Especializadas,Centro,True,HOLANDES TAJADO LOMA DORADA 150G,0.15,UND,HOLANDES,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-05-21,C013,110107,14,1.75,142070,Especializadas,Occidente,María Paz Torres,ERP_COMERCIAL_Q2_Q3,,Sell_in_2.csv,C013,La Mesa Premium,id_directo,100.0,Tiendas Especializadas,Occidente,True,CAMEMBERT CUÑA MONTE AZUL 125G,0.125,UND,CAMEMBERT,QUESOS BLANDOS,QUESOS MADURADOS,regular,MONTE AZUL,IMPORTADO,False
2025-05-21,C012,110101,20,3.0,229560,Tiendas Especializadas,CENTRO,Laura Mejía,ERP_COMERCIAL_Q2_Q3,,Sell_in_2.csv,C012,Delimarket Gourmet,id_directo,100.0,Tiendas Especializadas,Centro,True,GOUDA AHUMADO TAJADO LOMA DORADA 150G,0.15,UND,GOUDA AHUMADO,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-05-21,C015,110112,22,2.2,116490,Tradicional Modernizado,Caribe,Nicolás Pardo,ERP_COMERCIAL_Q2_Q3,promo,Sell_in_2.csv,C015,Abarrotes Norte,id_directo,100.0,Tradicional Modernizado,Caribe,True,PARMESANO RALLADO ORO LECHE 100G,0.1,UND,TIPO PARMESANO,RALLADOS,QUESO PARMESANO,regular,ORO LECHE,MAQUILA,False
2025-05-21,C017,300101,5,1.15,34910,Ecommerce,Centro,Daniel Rojas,ERP_COMERCIAL_Q2_Q3,pedido regular,Sell_in_2.csv,C017,RapiExpress,id_directo,100.0,E-commerce,Centro,True,JAMON DE CERDO FINAS LONCHAS SIERRA CARNES 230G,0.23,UND,JAMON CERDO,LONCHAS,CARNES FRIAS,regular,SIERRA CARNES,NACIONAL,False
2025-05-21,C013,110114,15,3.75,278520,Tiendas Especializadas,OCCIDENTE,María Paz Torres,ERP_COMERCIAL_Q2_Q3,,Sell_in_2.csv,C013,La Mesa Premium,id_directo,100.0,Tiendas Especializadas,Occidente,True,GOUDA NATURAL CUÑA LOMA DORADA 250G,0.25,UND,GOUDA NATURAL,CUÑAS,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-05-21,C017,110108,3,0.45,35560,Quick commerce,Centro,Daniel Rojas,ERP_COMERCIAL_Q2_Q3,,Sell_in_2.csv,C017,RapiExpress,id_directo,100.0,E-commerce,Centro,True,MANCHEGO CUÑA MONTE AZUL 150G,0.15,UND,MANCHEGO,CUÑAS PREMIUM,QUESOS MADURADOS,regular,MONTE AZUL,IMPORTADO,False
2025-05-21,C017,900102,3,0.24,22780,E-commerce,CENTRO,Daniel Rojas,ERP_COMERCIAL_Q2_Q3,,Sell_in_2.csv,C017,RapiExpress,id_directo,100.0,E-commerce,Centro,True,PEPPERONI TAJADO CASA IBERIA 80G,0.08,UND,PEPPERONI,CHARCUTERIA,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,False
2025-05-21,C012,110106,12,1.5,121270,Tiendas Especial.,Centro,Daniel Rojas,ERP_COMERCIAL_Q2_Q3,,Sell_in_2.csv,C012,Delimarket Gourmet,id_directo,100.0,Tiendas Especializadas,Centro,True,BRIE CUÑA MONTE AZUL 125G,0.125,UND,BRIE,QUESOS BLANDOS,QUESOS MADURADOS,regular,MONTE AZUL,IMPORTADO,False
2025-05-21,C013,900103,18,1.44,149310,Tiendas Especial.,OCCIDENTE,María Paz Torres,ERP_COMERCIAL_Q2_Q3,,Sell_in_2.csv,C013,La Mesa Premium,id_directo,100.0,Tiendas Especializadas,Occidente,True,JAMON SERRANO TAJADO CASA IBERIA 80G,0.08,UND,JAMON SERRANO,CHARCUTERIA,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,False
2025-05-21,C013,110115,8,2.0,155080,Tiendas Especializadas,OCCIDENTE,María Paz Torres,ERP_COMERCIAL_Q2_Q3,,Sell_in_2.csv,C013,La Mesa Premium,id_directo,100.0,Tiendas Especializadas,Occidente,True,FETA CUBOS CASA SIERRA 250G,0.25,UND,FETA,ESPECIALES,QUESOS MADURADOS,regular,CASA SIERRA,IMPORTADO,False
2025-05-22,C003,300102,50,11.5,366330,Grandes superficies,CARIBE,Nicolás Pardo,ERP_COMERCIAL_Q2_Q3,,Sell_in_2.csv,C003,MaxiCompra Caribe,id_directo,100.0,Grandes Superficies,Caribe,True,JAMON DE PAVO FINAS LONCHAS SIERRA CARNES 230G,0.23,UND,JAMON PAVO,LONCHAS,CARNES FRIAS,regular,SIERRA CARNES,NACIONAL,False
2025-05-22,C001,110101,66,9.9,725450,Grandes Superficies,Centro,Laura Mejía,ERP_COMERCIAL_Q2_Q3,,Sell_in_2.csv,C001,HiperMax Nacional,id_directo,100.0,Grandes Superficies,Centro,True,GOUDA AHUMADO TAJADO LOMA DORADA 150G,0.15,UND,GOUDA AHUMADO,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-05-22,C014,110114,43,10.75,777550,Grandes Superficies,OCCIDENTE,María Paz Torres,ERP_COMERCIAL_Q2_Q3,,Sell_in_2.csv,C014,Plaza Hogar,id_directo,100.0,Grandes Superficies,Occidente,True,GOUDA NATURAL CUÑA LOMA DORADA 250G,0.25,UND,GOUDA NATURAL,CUÑAS,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-05-22,C001,110110,34,12.24,865570,Grandes superficies,CENTRO,Daniel Rojas,ERP_COMERCIAL_Q2_Q3,promo,Sell_in_2.csv,C001,HiperMax Nacional,id_directo,100.0,Grandes Superficies,Centro,True,MIX QUESOS PREMIUM MONTE AZUL 360G,0.36,UND,MIXTO QUESOS,MEZCLAS PREMIUM,QUESOS MADURADOS,regular,MONTE AZUL,IMPORTADO,False
2025-05-22,C014,110115,36,9.0,667060,Grandes Superficies,Occidente,María Paz Torres,ERP_COMERCIAL_Q2_Q3,,Sell_in_2.csv,C014,Plaza Hogar,id_directo,100.0,Grandes Superficies,Occidente,True,FETA CUBOS CASA SIERRA 250G,0.25,UND,FETA,ESPECIALES,QUESOS MADURADOS,regular,CASA SIERRA,IMPORTADO,False
2025-05-22,C001,110102,62,9.3,686000,Grandes Superficies,CENTRO,Laura Mejía,ERP_COMERCIAL_Q2_Q3,,Sell_in_2.csv,C001,HiperMax Nacional,id_directo,100.0,Grandes Superficies,Centro,True,HOLANDES TAJADO LOMA DORADA 150G,0.15,UND,HOLANDES,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-05-22,C002,110101,46,6.9,505960,Grandes Superficies,Antioquia,Sara Vélez,ERP_COMERCIAL_Q2_Q3,pedido regular,Sell_in_2.csv,C002,SuperAhorro,id_directo,100.0,Grandes Superficies,Antioquia,True,GOUDA AHUMADO TAJADO LOMA DORADA 150G,0.15,UND,GOUDA AHUMADO,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-05-22,C014,130101,74,11.1,318360,Grandes superficies,Occidente,María Paz Torres,ERP_COMERCIAL_Q2_Q3,,Sell_in_2.csv,C014,Plaza Hogar,id_directo,100.0,Grandes Superficies,Occidente,True,CHEDDAR ESTILO AMERICANO DELILAT 150G,0.15,UND,CHEDDAR ANALOGO,LONCHAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-05-22,C002,900101,43,3.44,320960,Grandes Superficies,ANTIOQUIA,Sara Vélez,ERP_COMERCIAL_Q2_Q3,,Sell_in_2.csv,C002,SuperAhorro,id_directo,100.0,Grandes Superficies,Antioquia,True,SALAMI TAJADO CASA IBERIA 80G,0.08,UND,SALAMI,CHARCUTERIA,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,False
2025-05-22,C001,120104,86,17.2,524820,GS,CENTRO,Daniel Rojas,ERP_COMERCIAL_Q2_Q3,promo,Sell_in_2.csv,C001,HiperMax Nacional,id_directo,100.0,Grandes Superficies,Centro,True,MOZZARELLA LIGHT CAMPOCLARO 200G,0.2,UND,MOZZARELLA,QUESOS TAJADOS,QUESOS FRESCOS,regular,CAMPOCLARO,NACIONAL,False
